CMDLINE python try_STARS_prefetched.py
MEM 2066.328125 1695338510.9648
MEM 2066.328125 1695338511.0701
MEM 2066.328125 1695338511.1730
MEM 2066.328125 1695338511.2771
MEM 2066.328125 1695338511.3825
MEM 2066.328125 1695338511.4874
MEM 2066.328125 1695338511.5920
MEM 2066.328125 1695338511.6973
MEM 2066.328125 1695338511.8025
MEM 2066.328125 1695338511.9047
MEM 2066.328125 1695338512.0072
MEM 2066.328125 1695338512.1097
MEM 2066.328125 1695338512.2139
MEM 2066.328125 1695338512.3161
MEM 2066.328125 1695338512.4213
MEM 2066.328125 1695338512.5253
MEM 2066.328125 1695338512.6295
MEM 2066.328125 1695338512.7350
MEM 2066.328125 1695338512.8384
MEM 2066.328125 1695338512.9388
MEM 2066.328125 1695338513.0434
MEM 2066.328125 1695338513.1486
MEM 2066.328125 1695338513.2529
MEM 2066.328125 1695338513.3568
MEM 2066.328125 1695338513.4619
MEM 2066.328125 1695338513.5653
MEM 2066.328125 1695338513.6705
MEM 2066.328125 1695338513.7752
MEM 2066.328125 1695338513.8804
MEM 2066.328125 1695338513.9848
MEM 2066.328125 1695338514.0883
MEM 2066.328125 1695338514.1933
MEM 2066.328125 1695338514.2964
MEM 2066.328125 1695338514.4016
MEM 2066.328125 1695338514.5020
MEM 2066.328125 1695338514.6050
MEM 2066.328125 1695338514.7102
MEM 2066.328125 1695338514.8154
MEM 2066.328125 1695338514.9167
MEM 2066.328125 1695338515.0238
MEM 2066.328125 1695338515.1245
MEM 2066.328125 1695338515.2268
MEM 2066.328125 1695338515.3292
MEM 2066.328125 1695338515.4344
MEM 2066.328125 1695338515.5362
MEM 2066.328125 1695338515.6410
MEM 2066.328125 1695338515.7462
MEM 2066.328125 1695338515.8514
MEM 2066.328125 1695338515.9536
MEM 2066.328125 1695338516.0582
MEM 2066.328125 1695338516.1628
MEM 2066.328125 1695338516.2647
MEM 2066.328125 1695338516.3699
MEM 2066.328125 1695338516.4751
MEM 2066.328125 1695338516.5771
MEM 2066.328125 1695338516.6822
MEM 2066.328125 1695338516.7830
MEM 2066.328125 1695338516.8882
MEM 2066.328125 1695338516.9900
MEM 2066.328125 1695338517.0930
MEM 2066.328125 1695338517.1970
MEM 2066.328125 1695338517.3022
MEM 2066.328125 1695338517.4075
MEM 2066.328125 1695338517.5078
MEM 2066.328125 1695338517.6116
MEM 2066.328125 1695338517.7166
MEM 2066.328125 1695338517.8209
MEM 2066.328125 1695338517.9261
MEM 2066.328125 1695338518.0294
MEM 2066.328125 1695338518.1346
MEM 2066.328125 1695338518.2398
MEM 2066.328125 1695338518.3449
MEM 2066.328125 1695338518.4501
MEM 2066.328125 1695338518.5554
MEM 2066.328125 1695338518.6588
MEM 2066.328125 1695338518.7622
MEM 2066.328125 1695338518.8675
MEM 2066.328125 1695338518.9707
MEM 2066.328125 1695338519.0762
MEM 2066.328125 1695338519.1789
MEM 2066.328125 1695338519.2836
MEM 2066.328125 1695338519.3888
MEM 2066.328125 1695338519.4941
MEM 2066.328125 1695338519.5993
MEM 2066.328125 1695338519.7004
MEM 2066.328125 1695338519.8056
MEM 2066.328125 1695338519.9090
MEM 2066.328125 1695338520.0120
MEM 2066.328125 1695338520.1129
MEM 2066.328125 1695338520.2149
MEM 2066.328125 1695338520.3205
MEM 2066.328125 1695338520.4228
MEM 2066.328125 1695338520.5279
MEM 2066.328125 1695338520.6332
MEM 2066.328125 1695338520.7383
MEM 2066.328125 1695338520.8439
MEM 2066.328125 1695338520.9469
MEM 2066.328125 1695338521.0522
MEM 2066.328125 1695338521.1529
MEM 2066.328125 1695338521.2581
MEM 2066.328125 1695338521.3632
MEM 2066.328125 1695338521.4639
MEM 2066.328125 1695338521.5692
MEM 2066.328125 1695338521.6744
MEM 2066.328125 1695338521.7797
MEM 2066.328125 1695338521.8848
MEM 2066.328125 1695338521.9900
MEM 2066.328125 1695338522.0934
MEM 2066.328125 1695338522.1986
MEM 2066.328125 1695338522.3035
MEM 2066.328125 1695338522.4062
MEM 2066.328125 1695338522.5113
MEM 2066.328125 1695338522.6165
MEM 2066.328125 1695338522.7218
MEM 2066.328125 1695338522.8229
MEM 2066.328125 1695338522.9247
MEM 2066.328125 1695338523.0258
MEM 2066.328125 1695338523.1300
MEM 2066.328125 1695338523.2348
MEM 2066.328125 1695338523.3399
MEM 2066.328125 1695338523.4451
MEM 2066.328125 1695338523.5472
MEM 2066.328125 1695338523.6556
MEM 2066.328125 1695338523.7609
MEM 2066.328125 1695338523.8654
MEM 2066.328125 1695338523.9698
MEM 2066.328125 1695338524.0724
MEM 2066.328125 1695338524.1778
MEM 2066.328125 1695338524.2835
MEM 2066.328125 1695338524.3887
MEM 2066.328125 1695338524.4939
MEM 2066.328125 1695338524.5991
MEM 2066.328125 1695338524.7022
MEM 2066.328125 1695338524.8048
MEM 2066.328125 1695338524.9109
MEM 2066.328125 1695338525.0161
MEM 2066.328125 1695338525.1212
MEM 2066.328125 1695338525.2231
MEM 2066.328125 1695338525.3255
MEM 2066.328125 1695338525.4306
MEM 2066.328125 1695338525.5358
MEM 2066.328125 1695338525.6410
MEM 2066.328125 1695338525.7421
MEM 2066.328125 1695338525.8473
MEM 2066.328125 1695338525.9525
MEM 2066.328125 1695338526.0578
MEM 2066.328125 1695338526.1629
MEM 2066.328125 1695338526.2673
MEM 2066.328125 1695338526.3725
MEM 2066.328125 1695338526.4777
MEM 2066.328125 1695338526.5829
MEM 2066.328125 1695338526.6881
MEM 2066.328125 1695338526.7933
MEM 2066.328125 1695338526.8956
MEM 2066.328125 1695338527.0051
MEM 2066.328125 1695338527.1103
MEM 2066.328125 1695338527.2155
MEM 2066.328125 1695338527.3215
MEM 2066.328125 1695338527.4267
MEM 2066.328125 1695338527.5359
MEM 2066.328125 1695338527.6390
MEM 2066.328125 1695338527.7428
MEM 2066.328125 1695338527.8451
MEM 2066.328125 1695338527.9493
MEM 2066.328125 1695338528.0552
MEM 2066.328125 1695338528.1610
MEM 2066.328125 1695338528.2736
MEM 2066.328125 1695338528.3874
MEM 2066.328125 1695338528.4982
MEM 2066.328125 1695338528.6034
MEM 2066.328125 1695338528.7044
MEM 2066.328125 1695338528.8094
MEM 2066.328125 1695338528.9149
MEM 2066.328125 1695338529.0217
MEM 2066.328125 1695338529.1268
MEM 2066.328125 1695338529.2308
MEM 2066.328125 1695338529.3360
MEM 2066.328125 1695338529.4412
MEM 2066.328125 1695338529.5463
MEM 2066.328125 1695338529.6496
MEM 2066.328125 1695338529.7548
MEM 2066.328125 1695338529.8603
MEM 2066.328125 1695338529.9631
MEM 2066.328125 1695338530.0677
MEM 2066.328125 1695338530.1734
MEM 2066.328125 1695338530.2786
MEM 2066.328125 1695338530.3839
MEM 2066.328125 1695338530.4856
MEM 2066.328125 1695338530.5871
MEM 2066.328125 1695338530.7242
MEM 2066.328125 1695338530.8294
MEM 2066.328125 1695338530.9356
MEM 2066.328125 1695338531.0406
MEM 2066.328125 1695338531.1458
MEM 2066.328125 1695338531.2510
MEM 2066.328125 1695338531.3557
MEM 2066.328125 1695338531.4583
MEM 2066.328125 1695338531.5641
MEM 2066.328125 1695338531.6688
MEM 2066.328125 1695338531.7740
MEM 2066.328125 1695338531.8787
MEM 2066.328125 1695338531.9841
MEM 2066.328125 1695338532.0897
MEM 2066.328125 1695338532.1950
MEM 2066.328125 1695338532.2956
MEM 2066.328125 1695338532.4008
MEM 2066.328125 1695338532.5064
MEM 2066.328125 1695338532.6091
MEM 2066.328125 1695338532.7143
MEM 2066.328125 1695338532.8195
MEM 2066.328125 1695338532.9238
MEM 2066.328125 1695338533.0288
MEM 2066.328125 1695338533.1302
MEM 2066.328125 1695338533.2354
MEM 2066.328125 1695338533.3402
MEM 2066.328125 1695338533.4454
MEM 2066.328125 1695338533.5506
MEM 2066.328125 1695338533.6558
MEM 2066.328125 1695338533.7603
MEM 2066.328125 1695338533.8609
MEM 2066.328125 1695338533.9648
MEM 2066.328125 1695338534.0699
MEM 2066.328125 1695338534.1736
MEM 2066.328125 1695338534.2904
MEM 2066.328125 1695338534.3957
MEM 2066.328125 1695338534.4996
MEM 2066.328125 1695338534.6035
MEM 2066.328125 1695338534.7088
MEM 2066.328125 1695338534.8128
MEM 2066.328125 1695338534.9179
MEM 2066.328125 1695338535.0231
MEM 2066.328125 1695338535.1283
MEM 2066.328125 1695338535.2335
MEM 2066.328125 1695338535.3374
MEM 2066.328125 1695338535.4426
MEM 2066.328125 1695338535.5478
MEM 2066.328125 1695338535.6502
MEM 2066.328125 1695338535.7540
MEM 2066.328125 1695338535.8579
MEM 2066.328125 1695338535.9632
MEM 2066.328125 1695338536.0680
MEM 2066.328125 1695338536.1735
MEM 2066.328125 1695338536.2764
MEM 2066.328125 1695338536.3772
MEM 2066.328125 1695338536.4806
MEM 2066.328125 1695338536.5846
MEM 2066.328125 1695338536.6898
MEM 2066.328125 1695338536.7934
MEM 2066.328125 1695338536.8970
MEM 2066.328125 1695338536.9977
MEM 2066.328125 1695338537.1024
MEM 2066.328125 1695338537.2076
MEM 2066.328125 1695338537.3139
MEM 2066.328125 1695338537.4181
MEM 2066.328125 1695338537.5247
MEM 2066.328125 1695338537.6289
MEM 2066.328125 1695338537.7337
MEM 2066.328125 1695338537.8397
MEM 2066.328125 1695338537.9429
MEM 2066.328125 1695338538.0480
MEM 2066.328125 1695338538.1535
MEM 2066.328125 1695338538.2579
MEM 2066.328125 1695338538.3630
MEM 2066.328125 1695338538.4670
MEM 2066.328125 1695338538.5718
MEM 2066.328125 1695338538.6764
MEM 2066.328125 1695338538.7810
MEM 2066.328125 1695338538.8863
MEM 2066.328125 1695338538.9869
MEM 2066.328125 1695338539.0897
MEM 2066.328125 1695338539.1932
MEM 2066.328125 1695338539.2954
MEM 2066.328125 1695338539.3976
MEM 2066.328125 1695338539.5029
MEM 2066.328125 1695338539.6072
MEM 2066.328125 1695338539.7124
MEM 2066.328125 1695338539.8149
MEM 2066.328125 1695338539.9202
MEM 2066.328125 1695338540.0242
MEM 2066.328125 1695338540.1295
MEM 2066.328125 1695338540.2327
MEM 2066.328125 1695338540.3381
MEM 2066.328125 1695338540.4431
MEM 2066.328125 1695338540.5483
MEM 2066.328125 1695338540.6536
MEM 2066.328125 1695338540.7589
MEM 2066.328125 1695338540.8627
MEM 2066.328125 1695338540.9679
MEM 2066.328125 1695338541.0732
MEM 2066.328125 1695338541.1765
MEM 2066.328125 1695338541.2777
MEM 2066.328125 1695338541.3800
MEM 2066.328125 1695338541.4845
MEM 2066.328125 1695338541.5898
MEM 2066.328125 1695338541.6926
MEM 2066.328125 1695338541.7977
MEM 2066.328125 1695338541.9028
MEM 2066.328125 1695338542.0042
MEM 2066.328125 1695338542.1093
MEM 2066.328125 1695338542.2146
MEM 2066.328125 1695338542.3188
MEM 2066.328125 1695338542.4240
MEM 2066.328125 1695338542.5283
MEM 2066.328125 1695338542.6335
MEM 2066.328125 1695338542.7386
MEM 2066.328125 1695338542.8439
MEM 2066.328125 1695338542.9478
MEM 2066.328125 1695338543.0526
MEM 2066.328125 1695338543.1579
MEM 2066.328125 1695338543.2637
MEM 2066.328125 1695338543.3689
MEM 2066.328125 1695338543.4724
MEM 2066.328125 1695338543.5777
MEM 2066.328125 1695338543.6809
MEM 2066.328125 1695338543.7863
MEM 2066.328125 1695338543.8915
MEM 2066.328125 1695338543.9967
MEM 2066.328125 1695338544.1018
MEM 2066.328125 1695338544.2070
MEM 2066.328125 1695338544.3123
MEM 2066.328125 1695338544.4126
MEM 2066.328125 1695338544.5179
MEM 2066.328125 1695338544.6235
MEM 2066.328125 1695338544.7270
MEM 2066.328125 1695338544.8285
MEM 2066.328125 1695338544.9311
MEM 2066.328125 1695338545.0366
MEM 2066.328125 1695338545.1414
MEM 2066.328125 1695338545.2466
MEM 2066.328125 1695338545.3568
MEM 2066.328125 1695338545.4620
MEM 2066.328125 1695338545.5669
MEM 2066.328125 1695338545.6722
MEM 2066.328125 1695338545.7750
MEM 2066.328125 1695338545.8801
MEM 2066.328125 1695338545.9814
MEM 2066.328125 1695338546.0867
MEM 2066.328125 1695338546.1894
MEM 2066.328125 1695338546.2926
MEM 2066.328125 1695338546.3934
MEM 2066.328125 1695338546.4965
MEM 2066.328125 1695338546.6018
MEM 2066.328125 1695338546.7048
MEM 2066.328125 1695338546.8096
MEM 2066.328125 1695338546.9130
MEM 2066.328125 1695338547.0192
MEM 2066.328125 1695338547.1237
MEM 2066.328125 1695338547.2289
MEM 2066.328125 1695338547.3341
MEM 2066.328125 1695338547.4379
MEM 2066.328125 1695338547.5391
MEM 2066.328125 1695338547.6443
MEM 2066.328125 1695338547.7475
MEM 2066.328125 1695338547.8528
MEM 2066.328125 1695338547.9551
MEM 2066.328125 1695338548.0604
MEM 2066.328125 1695338548.1638
MEM 2066.328125 1695338548.2690
MEM 2066.328125 1695338548.3726
MEM 2066.328125 1695338548.4778
MEM 2066.328125 1695338548.5842
MEM 2066.328125 1695338548.6894
MEM 2066.328125 1695338548.7931
MEM 2066.328125 1695338548.8957
MEM 2066.328125 1695338549.0011
MEM 2066.328125 1695338549.1032
MEM 2066.328125 1695338549.2052
MEM 2066.328125 1695338549.3078
MEM 2066.328125 1695338549.4125
MEM 2066.328125 1695338549.5177
MEM 2066.328125 1695338549.6229
MEM 2066.328125 1695338549.7246
MEM 2066.328125 1695338549.8284
MEM 2066.328125 1695338549.9326
MEM 2066.328125 1695338550.0341
MEM 2066.328125 1695338550.1383
MEM 2066.328125 1695338550.2411
MEM 2066.328125 1695338550.3425
MEM 2066.328125 1695338550.4443
MEM 2066.328125 1695338550.5495
MEM 2066.328125 1695338550.6515
MEM 2066.328125 1695338550.7562
MEM 2066.328125 1695338550.8587
MEM 2066.328125 1695338550.9618
MEM 2066.328125 1695338551.0641
MEM 2066.328125 1695338551.1693
MEM 2066.328125 1695338551.2725
MEM 2066.328125 1695338551.3736
MEM 2066.328125 1695338551.4788
MEM 2066.328125 1695338551.5840
MEM 2066.328125 1695338551.6893
MEM 2066.328125 1695338551.7942
MEM 2066.328125 1695338551.8949
MEM 2066.328125 1695338551.9974
MEM 2066.328125 1695338552.1027
MEM 2066.328125 1695338552.2041
MEM 2066.328125 1695338552.3046
MEM 2066.328125 1695338552.4098
MEM 2066.328125 1695338552.5160
MEM 2066.328125 1695338552.6212
MEM 2066.328125 1695338552.7265
MEM 2066.328125 1695338552.8292
MEM 2066.328125 1695338552.9303
MEM 2066.328125 1695338553.0325
MEM 2066.328125 1695338553.1378
MEM 2066.328125 1695338553.2426
MEM 2066.328125 1695338553.3472
MEM 2066.328125 1695338553.4523
MEM 2066.328125 1695338553.5535
MEM 2066.328125 1695338553.6577
MEM 2066.328125 1695338553.7634
MEM 2066.328125 1695338553.8641
MEM 2066.328125 1695338553.9692
MEM 2066.328125 1695338554.0744
MEM 2066.328125 1695338554.1796
MEM 2066.328125 1695338554.2848
MEM 2066.328125 1695338554.3861
MEM 2066.328125 1695338554.4884
MEM 2066.328125 1695338554.5936
MEM 2066.328125 1695338554.6954
MEM 2066.328125 1695338554.7960
MEM 2066.328125 1695338554.8986
MEM 2066.328125 1695338555.0037
MEM 2066.328125 1695338555.1073
MEM 2066.328125 1695338555.2115
MEM 2066.328125 1695338555.3157
MEM 2066.328125 1695338555.4174
MEM 2066.328125 1695338555.5227
MEM 2066.328125 1695338555.6278
MEM 2066.328125 1695338555.7330
MEM 2066.328125 1695338555.8383
MEM 2066.328125 1695338555.9425
MEM 2066.328125 1695338556.0478
MEM 2066.328125 1695338556.1525
MEM 2066.328125 1695338556.2557
MEM 2066.328125 1695338556.3598
MEM 2066.328125 1695338556.4624
MEM 2066.328125 1695338556.5639
MEM 2066.328125 1695338556.6666
MEM 2066.328125 1695338556.7683
MEM 2066.328125 1695338556.8734
MEM 2066.328125 1695338556.9754
MEM 2066.328125 1695338557.0797
MEM 2066.328125 1695338557.1849
MEM 2066.328125 1695338557.2870
MEM 2066.328125 1695338557.3918
MEM 2066.328125 1695338557.4928
MEM 2066.328125 1695338557.5966
MEM 2066.328125 1695338557.6992
MEM 2066.328125 1695338557.8036
MEM 2066.328125 1695338557.9086
MEM 2066.328125 1695338558.0140
MEM 2066.328125 1695338558.1195
MEM 2066.328125 1695338558.2219
MEM 2066.328125 1695338558.3224
MEM 2066.328125 1695338558.4276
MEM 2066.328125 1695338558.5329
MEM 2066.328125 1695338558.6369
MEM 2066.328125 1695338558.7410
MEM 2066.328125 1695338558.8451
MEM 2066.328125 1695338558.9513
MEM 2066.328125 1695338559.0542
MEM 2066.328125 1695338559.1561
MEM 2066.328125 1695338559.2614
MEM 2066.328125 1695338559.3637
MEM 2066.328125 1695338559.4641
MEM 2066.328125 1695338559.5657
MEM 2066.328125 1695338559.6709
MEM 2066.328125 1695338559.7743
MEM 2066.328125 1695338559.8781
MEM 2066.328125 1695338559.9794
MEM 2066.328125 1695338560.0847
MEM 2066.328125 1695338560.1891
MEM 2066.328125 1695338560.2932
MEM 2066.328125 1695338560.3953
MEM 2066.328125 1695338560.4958
MEM 2066.328125 1695338560.5970
MEM 2066.328125 1695338560.6998
MEM 2066.328125 1695338560.8035
MEM 2066.328125 1695338560.9087
MEM 2066.328125 1695338561.0141
MEM 2066.328125 1695338561.1193
MEM 2066.328125 1695338561.2244
MEM 2066.328125 1695338561.3296
MEM 2066.328125 1695338561.4347
MEM 2066.328125 1695338561.5375
MEM 2066.328125 1695338561.6382
MEM 2066.328125 1695338561.7435
MEM 2066.328125 1695338561.8471
MEM 2066.328125 1695338561.9526
MEM 2066.328125 1695338562.0576
MEM 2066.328125 1695338562.1639
MEM 2066.328125 1695338562.2691
MEM 2066.328125 1695338562.3743
MEM 2066.328125 1695338562.4795
MEM 2066.328125 1695338562.5817
MEM 2066.328125 1695338562.6868
MEM 2066.328125 1695338562.7927
MEM 2066.328125 1695338562.8952
MEM 2066.328125 1695338562.9975
MEM 2066.328125 1695338563.1024
MEM 2066.328125 1695338563.2056
MEM 2066.328125 1695338563.3109
MEM 2066.328125 1695338563.4136
MEM 2066.328125 1695338563.5149
MEM 2066.328125 1695338563.6153
MEM 2066.328125 1695338563.7163
MEM 2066.328125 1695338563.8215
MEM 2066.328125 1695338563.9267
MEM 2066.328125 1695338564.0320
MEM 2066.328125 1695338564.1385
MEM 2066.328125 1695338564.2423
MEM 2066.328125 1695338564.3455
MEM 2066.328125 1695338564.4473
MEM 2066.328125 1695338564.5523
MEM 2066.328125 1695338564.6575
MEM 2066.328125 1695338564.7597
MEM 2066.328125 1695338564.8648
MEM 2066.328125 1695338564.9685
MEM 2066.328125 1695338565.0725
MEM 2066.328125 1695338565.1779
MEM 2066.328125 1695338565.2824
MEM 2066.328125 1695338565.3847
MEM 2066.328125 1695338565.4902
MEM 2066.328125 1695338565.5932
MEM 2066.328125 1695338565.6984
MEM 2066.328125 1695338565.8037
MEM 2066.328125 1695338565.9075
MEM 2066.328125 1695338566.0126
MEM 2066.328125 1695338566.1179
MEM 2066.328125 1695338566.2218
MEM 2066.328125 1695338566.3237
MEM 2066.328125 1695338566.4289
MEM 2066.328125 1695338566.5310
MEM 2066.328125 1695338566.6332
MEM 2066.328125 1695338566.7340
MEM 2066.328125 1695338566.8366
MEM 2066.328125 1695338566.9418
MEM 2066.328125 1695338567.0470
MEM 2066.328125 1695338567.1540
MEM 2066.328125 1695338567.2568
MEM 2066.328125 1695338567.3579
MEM 2066.328125 1695338567.4625
MEM 2066.328125 1695338567.5678
MEM 2066.328125 1695338567.6726
MEM 2066.328125 1695338567.7778
MEM 2066.328125 1695338567.8825
MEM 2066.328125 1695338567.9879
MEM 2066.328125 1695338568.0930
MEM 2066.328125 1695338568.1969
MEM 2066.328125 1695338568.3042
MEM 2066.328125 1695338568.4093
MEM 2066.328125 1695338568.5118
MEM 2066.328125 1695338568.6170
MEM 2066.328125 1695338568.7206
MEM 2066.328125 1695338568.8234
MEM 2066.328125 1695338568.9258
MEM 2066.328125 1695338569.0288
MEM 2066.328125 1695338569.1333
MEM 2066.328125 1695338569.2341
MEM 2066.328125 1695338569.3371
MEM 2066.328125 1695338569.4423
MEM 2066.328125 1695338569.5476
MEM 2066.328125 1695338569.6524
MEM 2066.328125 1695338569.7538
MEM 2066.328125 1695338569.8590
MEM 2066.328125 1695338569.9640
MEM 2066.328125 1695338570.0691
MEM 2066.328125 1695338570.1744
MEM 2066.328125 1695338570.2793
MEM 2066.328125 1695338570.3826
MEM 2066.328125 1695338570.4847
MEM 2066.328125 1695338570.5900
MEM 2066.328125 1695338570.6952
MEM 2066.328125 1695338570.8005
MEM 2066.328125 1695338570.9061
MEM 2066.328125 1695338571.0113
MEM 2066.328125 1695338571.1144
MEM 2066.328125 1695338571.2193
MEM 2066.328125 1695338571.3245
MEM 2066.328125 1695338571.4263
MEM 2066.328125 1695338571.5292
MEM 2066.328125 1695338571.6295
MEM 2066.328125 1695338571.7323
MEM 2066.328125 1695338571.8385
MEM 2066.328125 1695338571.9437
MEM 2066.328125 1695338572.0479
MEM 2066.328125 1695338572.1522
MEM 2066.328125 1695338572.2528
MEM 2066.328125 1695338572.3545
MEM 2066.328125 1695338572.4603
MEM 2066.328125 1695338572.5654
MEM 2066.328125 1695338572.6707
MEM 2066.328125 1695338572.7759
MEM 2066.328125 1695338572.8812
MEM 2066.328125 1695338572.9846
MEM 2066.328125 1695338573.0884
MEM 2066.328125 1695338573.1929
MEM 2066.328125 1695338573.2966
MEM 2066.328125 1695338573.4007
MEM 2066.328125 1695338573.5060
MEM 2066.328125 1695338573.6115
MEM 2066.328125 1695338573.7167
MEM 2066.328125 1695338573.8173
MEM 2066.328125 1695338573.9222
MEM 2066.328125 1695338574.0283
MEM 2066.328125 1695338574.1320
MEM 2066.328125 1695338574.2372
MEM 2066.328125 1695338574.3374
MEM 2066.328125 1695338574.4427
MEM 2066.328125 1695338574.5466
MEM 2066.328125 1695338574.6473
MEM 2066.328125 1695338574.7520
MEM 2066.328125 1695338574.8573
MEM 2066.328125 1695338574.9629
MEM 2066.328125 1695338575.0657
MEM 2066.328125 1695338575.1709
MEM 2066.328125 1695338575.2762
MEM 2066.328125 1695338575.3797
MEM 2066.328125 1695338575.4817
MEM 2066.328125 1695338575.5870
MEM 2066.328125 1695338575.6912
MEM 2066.328125 1695338575.7972
MEM 2066.328125 1695338575.9020
MEM 2066.328125 1695338576.0071
MEM 2066.328125 1695338576.1091
MEM 2066.328125 1695338576.2130
MEM 2066.328125 1695338576.3181
MEM 2066.328125 1695338576.4186
MEM 2066.328125 1695338576.5238
MEM 2066.328125 1695338576.6290
MEM 2066.328125 1695338576.7342
MEM 2066.328125 1695338576.8351
MEM 2066.328125 1695338576.9382
